player_id,match-format,matches,innings,notouts,runs,hi_score,average,balls_faced,strike_rate,hundreds,fifties,fours,sixes,catches,stumps
29280,Tests,3,4,1,6,6,2,38,15.78,0,0,1,0,0,0
29280,ODI,16,5,1,6,3*,1.5,19,31.57,0,0,0,0,6,0
29280,First-Class,109,131,32,1600,65*,16.16,,,0,5,,,24,0
29280,List A,93,46,14,248,33*,7.75,,,0,0,,,21,0
29280,T20,8,2,1,15,14,15,14,107.14,0,0,0,0,2,0
29288,First-Class,22,26,9,71,16*,4.17,,,0,0,,,7,0
29288,List A,3,1,1,2,2*,,3,66.66,0,0,0,0,0,0
29290,Tests,30,52,6,2192,164*,47.65,,,7,9,,1,11,0
29290,First-Class,238,367,46,18740,316*,58.38,,,60,73,,,166,0
1119008,First-Class,4,5,1,135,50*,33.75,307,43.97,0,1,11,2,1,0
1119008,List A,4,3,1,30,21,15,69,43.47,0,0,2,0,1,0
961107,,9,5,0,58,35,11.6,101,57.42,0,0,5,1,3,0
961107,,15,13,3,90,20,9,96,93.75,0,0,9,1,1,0
29522,First-Class,39,59,7,2244,150,43.15,,,4,14,,,36,0
29522,List A,20,20,4,621,128,38.81,,,1,3,,,10,0
532851,First-Class,41,71,3,2483,192,36.51,5152,48.19,7,10,325,20,35,0
532851,List A,36,35,1,1033,108*,30.38,1371,75.34,2,3,123,14,13,0
532851,T20,20,20,0,485,73,24.25,433,112,0,3,51,10,12,0
29297,Tests,4,7,2,71,26,14.2,,,0,0,,0,3,0
29297,First-Class,96,151,8,2439,135,17.05,,,1,9,,,128,59
29299,Tests,17,22,12,54,17,5.4,,,0,0,6,0,5,0
29299,ODI,18,7,3,8,4,2,29,27.58,0,0,0,0,2,0
29299,First-Class,167,189,75,1179,59,10.34,,,0,1,,,49,0
29299,List A,70,33,17,121,25,7.56,,,0,0,,,14,0
497121,ODI,10,7,1,153,33,25.5,189,80.95,0,0,10,1,3,0
497121,,21,17,5,368,104,30.66,250,147.2,1,0,29,18,12,0
497121,First-Class,48,76,6,3290,293*,47,5109,64.39,11,16,369,59,48,0
497121,List A,84,74,9,2410,161,37.07,2595,92.87,4,12,191,64,38,0
497121,T20,190,160,31,3134,108,24.29,2272,137.94,2,18,213,143,92,0
29529,Tests,4,8,0,169,85,21.12,,,0,1,,1,0,0
29529,First-Class,60,89,12,4716,250,61.24,,,14,22,,,15,0
29533,Tests,4,7,1,51,23,8.5,,,0,0,5,0,6,3
29533,First-Class,90,146,8,3694,124,26.76,,,5,16,,,133,80
277237,First-Class,71,97,15,2641,159*,32.2,4235,62.36,3,13,332,38,46,0
277237,List A,98,74,17,1196,60,20.98,1447,82.65,0,4,88,20,32,0
277237,T20,104,47,22,426,46*,17.04,429,99.3,0,0,38,9,33,0
29568,First-Class,37,48,7,1386,105,33.8,,,1,10,,,30,0
29568,List A,18,16,5,447,100*,40.63,,,1,3,,,8,0
29543,Tests,2,3,2,3,2*,3,22,13.63,0,0,0,0,2,1
29543,First-Class,22,34,9,430,46,17.2,,,0,0,,,23,6
720471,Tests,2,3,2,78,52*,78,91,85.71,0,1,8,2,5,0
720471,ODI,19,17,1,776,210,48.5,727,106.74,1,7,82,28,11,2
720471,,29,29,1,686,89,24.5,564,121.63,0,4,74,27,12,3
720471,First-Class,50,85,7,3063,273,39.26,4423,69.25,6,17,369,69,104,11
720471,List A,96,91,6,3325,210,39.11,3505,94.86,5,19,329,112,99,11
720471,T20,169,161,10,4325,113*,28.64,3306,130.82,3,24,428,187,90,14
54255,,7,10,4,40,11,6.66,,,0,0,,,2,0
54255,,2,2,1,14,8*,14,,,0,0,,,0,0
642519,Tests,10,16,1,666,105,44.4,1012,65.81,1,5,80,14,12,0
642519,ODI,44,39,3,1645,113*,45.69,1699,96.82,2,14,164,32,16,0
642519,,49,45,11,1043,74*,30.67,767,135.98,0,7,85,42,14,0
642519,First-Class,65,110,5,5366,202*,51.1,6819,78.69,13,29,627,125,49,0
642519,List A,126,118,12,4808,148,45.35,5011,95.94,9,31,439,122,54,0
642519,T20,197,193,30,5217,147,32,4004,130.29,2,33,435,209,78,0
851403,ODI,2,2,0,24,22,12,40,60,0,0,0,1,0,0
851403,,9,7,3,133,35*,33.25,82,162.19,0,0,15,5,4,0
851403,First-Class,12,18,0,585,93,32.5,1040,56.25,0,6,65,10,5,0
851403,List A,37,34,4,1316,198,43.86,1279,102.89,4,4,96,43,18,0
851403,T20,94,85,20,2177,104,33.49,1591,136.83,1,12,205,87,41,0
29632,Tests,15,24,2,576,96,26.18,1463,39.37,0,4,62,3,5,0
29632,ODI,196,179,36,5359,119,37.47,7678,69.79,6,30,366,85,59,0
29632,First-Class,111,174,24,8100,264,54,,,20,40,,,74,0
29632,List A,291,271,52,8304,119,37.91,,,11,48,,,91,1
234675,Tests,67,98,21,2804,175*,36.41,4915,57.04,3,19,283,58,41,0
234675,ODI,179,122,43,2574,87,32.58,3040,84.67,0,13,188,50,66,0
234675,,64,34,15,457,46*,24.05,367,124.52,0,0,34,12,24,0
234675,First-Class,122,180,29,6900,331,45.69,11766,58.64,12,36,725,117,92,0
234675,List A,232,166,55,3623,134,32.63,4198,86.3,2,18,264,77,88,0
234675,T20,308,220,89,3359,62*,25.64,2599,129.24,0,2,244,121,125,0
29833,First-Class,6,5,2,55,42,18.33,,,0,0,,,4,0
29833,List A,8,6,3,47,14*,15.66,,,0,0,,,0,0
290716,ODI,73,52,19,1389,120,42.09,1367,101.6,2,6,141,24,33,0
290716,,9,6,0,122,58,20.33,99,123.23,0,1,12,3,1,0
290716,First-Class,82,130,11,5721,327,48.07,8110,70.54,16,22,754,81,59,0
290716,List A,180,154,37,5342,141,45.65,5168,103.36,10,31,532,113,82,0
290716,T20,157,136,34,2496,84*,24.47,1945,128.32,0,14,223,82,54,9
29641,First-Class,2,3,0,18,7,6,,,0,0,,,2,0
29835,First-Class,3,4,1,59,37,19.66,,,0,0,,,2,0
29646,Tests,31,58,1,1944,212,34.1,4045,48.05,5,11,272,3,27,0
29646,ODI,2,2,0,10,10,5,23,43.47,0,0,2,0,0,0
29646,First-Class,260,421,38,19410,314*,50.67,,,57,91,,,299,0
29646,List A,118,117,7,4849,178*,44.08,,,10,33,,,45,0
29646,T20,23,23,1,616,95,28,477,129.14,0,6,75,11,11,0
29654,Tests,4,7,0,39,13,5.57,,,0,0,,0,4,0
29654,First-Class,111,175,26,3327,133,22.32,,,4,7,,,82,0
29667,Tests,1,2,0,19,19,9.5,,,0,0,,0,0,0
29667,First-Class,67,108,7,3231,156,31.99,,,6,19,,,26,0
53915,,8,12,0,441,110,36.75,,,1,3,,,15,8
53915,,65,65,7,1729,90,29.81,,,0,12,,,30,51
26507,First-Class,16,22,2,562,76,28.1,1488,37.76,0,4,74,0,11,0
26507,List A,3,2,0,12,11,6,28,42.85,0,0,2,0,1,0
26507,T20,1,1,0,4,4,4,2,200,0,0,0,0,0,0
29656,First-Class,36,63,3,1602,115,26.7,,,2,9,,,25,0
29656,List A,26,24,2,916,95,41.63,,,0,7,,,4,0
29656,T20,5,5,0,63,35,12.6,50,126,0,0,5,1,1,0
54171,,5,9,0,195,40,21.66,587,33.21,0,0,27,0,14,3
54171,,44,40,6,987,103,29.02,1921,51.37,1,9,114,0,32,26
54171,,9,3,1,9,8*,4.5,21,42.85,0,0,0,0,4,8
29663,Tests,39,71,4,2056,129,30.68,,,3,12,,12,17,0
29663,First-Class,245,388,27,13516,259,37.44,,,33,65,,,157,0
29663,List A,4,4,2,125,75*,62.5,,,0,1,,,0,0
1151278,Tests,2,3,0,266,171,88.66,491,54.17,1,1,29,3,1,0
1151278,,5,5,1,132,84*,33,91,145.05,0,1,17,5,1,0
1151278,First-Class,17,29,3,2111,265,81.19,3225,65.45,10,3,256,27,14,0
1151278,List A,32,32,4,1511,203,53.96,1753,86.19,5,7,159,36,8,0
1151278,T20,62,60,3,1710,124,30,1188,143.93,1,10,207,69,21,0
29674,Tests,1,2,2,5,4*,,,,0,0,,0,2,0
29674,First-Class,29,50,24,291,43,11.19,,,0,0,,,7,0
1070187,List A,24,15,3,164,39*,13.66,168,97.61,0,0,10,8,11,0
1070187,T20,22,9,4,72,27*,14.4,61,118.03,0,0,5,4,6,0
1151275,First-Class,2,2,0,13,7,6.5,39,33.33,0,0,2,0,1,0
1151275,List A,2,0,0,0,-,,0,,0,0,0,0,0,0
1151275,T20,3,1,1,1,1*,,1,100,0,0,0,0,0,0
29810,First-Class,16,19,5,450,78,32.14,,,0,3,,,6,0
29810,List A,2,1,1,8,8*,,,,0,0,,,0,0
652359,First-Class,33,43,6,590,63*,15.94,575,102.6,0,1,54,47,11,0
652359,List A,43,26,5,288,62*,13.71,200,144,0,1,16,27,11,0
652359,T20,54,34,10,276,27,11.5,153,180.39,0,0,13,25,12,0
29830,First-Class,7,10,2,178,71,22.25,,,0,1,,,3,0
29830,List A,14,12,2,167,33,16.7,,,0,0,,,0,0
398515,First-Class,7,10,0,516,139,51.6,944,54.66,1,5,51,4,2,0
398515,List A,13,12,2,478,122,47.8,640,74.68,1,1,40,5,8,0
398515,T20,1,1,0,16,16,16,16,100,0,0,2,0,0,0
29811,First-Class,16,18,2,100,36,6.25,,,0,0,,,7,0
29811,List A,3,1,0,0,0,0,,,0,0,0,0,2,0
29762,First-Class,8,15,4,212,66,19.27,479,44.25,0,1,,,20,1
29762,List A,4,3,1,20,18*,10,34,58.82,0,0,,,5,0
29813,First-Class,47,62,30,248,33,7.75,,,0,0,,,11,0
29813,List A,31,16,5,51,19*,4.63,,,0,0,,,6,0
29852,Tests,1,1,0,5,5,5,,,0,0,1,0,0,0
29852,First-Class,91,154,25,4687,197,36.33,,,8,22,,,66,0
29852,List A,4,4,0,65,32,16.25,,,0,0,,,1,0
29706,First-Class,75,126,8,4337,230,36.75,,,12,17,,,61,0
29706,List A,48,48,2,1330,112,28.91,,,1,9,,,8,0
54256,,5,9,0,166,41,18.44,,,0,0,,,4,9
54256,,20,20,3,193,38,11.35,,,0,0,,,11,4
29976,ODI,4,3,2,35,29*,35,30,116.66,0,0,5,0,3,0
29976,,4,0,0,0,-,,0,,0,0,0,0,2,0
29976,First-Class,77,121,8,2804,139,24.81,4658,60.19,5,10,,,15,0
29976,List A,80,68,11,1040,87,18.24,1196,86.95,0,2,,,14,0
29976,T20,63,39,11,425,75*,15.17,337,126.11,0,1,34,20,18,0
29709,First-Class,44,67,6,2074,122,34,,,5,10,,,48,0
29709,List A,35,32,5,957,113,35.44,,,1,8,,,14,0
29712,Tests,2,3,1,8,5,4,35,22.85,0,0,1,0,0,0
29712,First-Class,39,44,5,437,101*,11.2,,,1,0,,,20,0
29712,List A,33,16,3,118,17,9.07,,,0,0,,,4,0
1081438,First-Class,17,26,4,1016,140*,46.18,2216,45.84,1,8,118,14,11,0
1081438,List A,8,7,1,188,100*,31.33,244,77.04,1,0,18,4,1,0
1081438,T20,1,1,0,21,21,21,12,175,0,0,3,0,1,0
1081443,First-Class,22,34,3,559,83,18.03,1551,36.04,0,4,47,9,6,0
1081443,List A,18,10,2,218,71*,27.25,291,74.91,0,1,9,10,4,0
1081443,T20,11,5,2,35,18*,11.66,46,76.08,0,0,1,1,3,0
29721,Tests,12,20,1,207,52*,10.89,,,0,1,,,18,9
29721,First-Class,78,111,10,1724,100*,17.06,,,1,8,,,120,61
29725,Tests,15,19,2,352,92,20.7,834,42.2,0,1,36,4,7,0
29725,ODI,69,45,11,584,61*,17.17,653,89.43,0,1,47,17,19,0
29725,First-Class,160,221,29,5129,118,26.71,,,4,26,,,88,0
29725,List A,163,117,29,1729,64,19.64,,,0,5,,,46,0
29725,T20,15,9,5,78,32*,19.5,86,90.69,0,0,4,1,3,0
1207296,T20,6,3,1,35,19*,17.5,23,152.17,0,0,5,0,1,0
960815,,14,4,1,20,12,6.66,32,62.5,0,0,2,0,5,0
960815,,8,3,3,6,3*,,19,31.57,0,0,0,0,1,0
29970,First-Class,22,36,4,917,136*,28.65,,,2,5,,,9,0
29970,List A,4,4,0,132,84,33,,,0,1,,,1,0
1175488,First-Class,12,16,2,658,249,47,1102,59.7,1,3,86,5,28,2
1175488,List A,5,3,1,31,21*,15.5,27,114.81,0,0,2,2,9,1
1175488,T20,16,14,4,180,34*,18,127,141.73,0,0,11,10,4,0
1130300,First-Class,12,17,1,419,109,26.18,963,43.5,1,3,52,1,4,0
1130300,List A,29,29,4,1065,159,42.6,1363,78.13,3,5,104,9,21,2
1130300,T20,14,12,4,285,71*,35.62,235,121.27,0,2,29,5,2,2
54257,,1,1,0,3,3,3,,,0,0,,,0,0
54257,,2,1,0,17,17,17,,,0,0,,,0,0
29986,First-Class,8,15,2,350,109,26.92,,,1,1,,,1,0
29986,List A,9,9,0,220,65,24.44,,,0,1,,,2,0
29990,Tests,13,22,3,624,148*,32.84,1548,40.31,1,3,64,2,14,0
29990,ODI,125,110,24,2753,111*,32.01,3822,72.03,2,17,228,9,55,0
29990,First-Class,186,289,24,10229,202*,38.6,,,19,59,,,170,0
29990,List A,269,248,42,7763,151*,37.68,,,6,59,,,125,0
29990,T20,75,68,11,1237,70,21.7,1201,102.99,0,7,117,26,42,0
53917,,7,10,0,503,110,50.3,,,2,3,,,3,0
53917,,78,59,10,1023,65,20.87,,,0,3,,,11,0
53917,,1,1,1,5,5*,,8,62.5,0,0,0,0,0,0
